Sales_Tran_Seq_Num,Member_Account_Seq_Num,Article_Seq_Num,Article_Desc
7884,79,25,Penne
7884,79,26,Entrecote
7884,79,27,Mushroom
7885,57,0,Banana
7885,57,25,Penne
7885,57,26,Entrecote
7885,57,27,Mushroom
7886,17,5,Pineapple
7886,17,10,Ham
7886,17,12,Pizza Kit
7886,17,3,Corn
7886,17,6,Taco Spice Mix
7886,17,17,Taco Tortilla
7886,17,8,Taco Salsa
7886,17,9,Minced Meat
7887,70,0,Banana
7887,70,16,Apple
7887,70,10,Ham
7888,67,0,Banana
7889,54,0,Banana
7889,54,16,Apple
7890,59,0,Banana
7890,59,4,Olives
7890,59,11,Prosciutto
7890,59,12,Pizza Kit
7892,42,0,Banana
7892,42,5,Pineapple
7892,42,12,Pizza Kit
7892,42,13,Pizza Cheese
7893,32,0,Banana
7894,83,0,Banana
7894,83,16,Apple
7894,83,5,Pineapple
7894,83,10,Ham
7894,83,12,Pizza Kit
7894,83,13,Pizza Cheese
7894,83,25,Penne
7894,83,26,Entrecote
7895,83,19,Feta
7895,83,21,Tomato
7896,91,0,Banana
7896,91,25,Penne
7896,91,26,Entrecote
7898,75,0,Banana
7898,75,11,Prosciutto
7898,75,12,Pizza Kit
7898,75,14,Parmesan
7899,64,0,Banana
7899,64,5,Pineapple
7899,64,13,Pizza Cheese
7899,64,29,Crab stick
7899,64,30,Shrimp
7900,65,0,Banana
7900,65,16,Apple
7900,65,5,Pineapple
7900,65,10,Ham
7900,65,12,Pizza Kit
7901,59,0,Banana
7901,59,16,Apple
7902,55,0,Banana
7902,55,4,Olives
7902,55,10,Ham
7902,55,11,Prosciutto
7902,55,12,Pizza Kit
7902,55,14,Parmesan
7902,55,1,Onion
7902,55,3,Corn
7902,55,6,Taco Spice Mix
7902,55,17,Taco Tortilla
7903,28,0,Banana
7904,59,0,Banana
7906,3,0,Banana
7906,3,16,Apple
7906,3,5,Pineapple
7906,3,12,Pizza Kit
7906,3,6,Taco Spice Mix
7906,3,17,Taco Tortilla
7906,3,8,Taco Salsa
7906,3,9,Minced Meat
7906,3,23,Croutons
7906,3,27,Mushroom
7908,12,0,Banana
7908,12,25,Penne
7908,12,26,Entrecote
7908,12,27,Mushroom
7910,28,0,Banana
7910,28,1,Onion
7910,28,3,Corn
7910,28,6,Taco Spice Mix
7910,28,7,Taco Shell
7910,28,8,Taco Salsa
7910,28,9,Minced Meat
7911,84,0,Banana
7912,91,0,Banana
7912,91,5,Pineapple
7912,91,12,Pizza Kit
7912,91,13,Pizza Cheese
7912,91,15,Mozarella
7913,59,0,Banana
7913,59,16,Apple
7913,59,5,Pineapple
7913,59,10,Ham
7913,59,12,Pizza Kit
7913,59,1,Onion
7913,59,3,Corn
7913,59,6,Taco Spice Mix
7913,59,17,Taco Tortilla
7913,59,8,Taco Salsa
7914,79,0,Banana
7914,79,16,Apple
7914,79,11,Prosciutto
7914,79,12,Pizza Kit
7914,79,14,Parmesan
7914,79,15,Mozarella
7914,79,22,Chicken
7914,79,23,Croutons
7914,79,25,Penne
7914,79,26,Entrecote
7914,79,27,Mushroom
7915,43,0,Banana
7915,43,22,Chicken
7915,43,23,Croutons
7916,7,0,Banana
7916,7,28,Squid
7916,7,30,Shrimp
7917,71,0,Banana
7917,71,16,Apple
7918,44,0,Banana
7918,44,4,Olives
7918,44,1,Onion
7918,44,3,Corn
7918,44,6,Taco Spice Mix
7918,44,7,Taco Shell
7918,44,8,Taco Salsa
7918,44,25,Penne
7918,44,26,Entrecote
7919,80,0,Banana
7919,80,22,Chicken
7920,67,0,Banana
7921,32,0,Banana
7921,32,16,Apple
7922,54,0,Banana
7922,54,11,Prosciutto
7922,54,12,Pizza Kit
7922,54,14,Parmesan
7922,54,15,Mozarella
7923,65,0,Banana
7923,65,16,Apple
7924,18,0,Banana
7924,18,11,Prosciutto
7924,18,12,Pizza Kit
7924,18,1,Onion
7924,18,3,Corn
7924,18,6,Taco Spice Mix
7924,18,7,Taco Shell
7924,18,9,Minced Meat
7924,18,4,Olives
7924,18,19,Feta
7924,18,21,Tomato
7924,18,26,Entrecote
7925,84,0,Banana
7925,84,4,Olives
7925,84,10,Ham
7925,84,11,Prosciutto
7925,84,12,Pizza Kit
7925,84,14,Parmesan
7925,84,1,Onion
7925,84,3,Corn
7925,84,6,Taco Spice Mix
7925,84,7,Taco Shell
7925,84,8,Taco Salsa
7925,84,9,Minced Meat
7925,84,25,Penne
7925,84,26,Entrecote
7925,84,27,Mushroom
7926,57,0,Banana
7926,57,25,Penne
7926,57,26,Entrecote
7926,57,27,Mushroom
7927,92,0,Banana
7927,92,1,Onion
7927,92,3,Corn
7927,92,6,Taco Spice Mix
7927,92,7,Taco Shell
7927,92,8,Taco Salsa
7927,92,25,Penne
7928,3,0,Banana
7928,3,5,Pineapple
7928,3,13,Pizza Cheese
7929,9,4,Olives
7929,9,11,Prosciutto
7929,9,14,Parmesan
7929,9,28,Squid
7929,9,30,Shrimp
7930,94,11,Prosciutto
7930,94,14,Parmesan
7930,94,23,Croutons
7931,5,0,Banana
7932,97,0,Banana
7932,97,1,Onion
7932,97,3,Corn
7932,97,6,Taco Spice Mix
7932,97,8,Taco Salsa
7932,97,9,Minced Meat
7932,97,22,Chicken
7932,97,23,Croutons
7933,88,0,Banana
7933,88,5,Pineapple
7933,88,10,Ham
7933,88,13,Pizza Cheese
7935,15,0,Banana
7935,15,5,Pineapple
7935,15,12,Pizza Kit
7935,15,13,Pizza Cheese
7936,51,0,Banana
7936,51,4,Olives
7936,51,21,Tomato
7937,66,0,Banana
7937,66,3,Corn
7937,66,6,Taco Spice Mix
7937,66,18,Taco Tubs
7937,66,8,Taco Salsa
7937,66,9,Minced Meat
7937,66,22,Chicken
7937,66,24,Lettuce
7938,60,0,Banana
7938,60,5,Pineapple
7938,60,10,Ham
7938,60,12,Pizza Kit
7938,60,13,Pizza Cheese
7938,60,24,Lettuce
7939,40,0,Banana
7939,40,16,Apple
7939,40,5,Pineapple
7939,40,10,Ham
7939,40,12,Pizza Kit
7939,40,13,Pizza Cheese
7939,40,1,Onion
7939,40,7,Taco Shell
7939,40,8,Taco Salsa
7940,31,0,Banana
7940,31,10,Ham
7940,31,12,Pizza Kit
7940,31,14,Parmesan
7940,31,15,Mozarella
7941,75,4,Olives
7941,75,19,Feta
7941,75,20,Ruccola
7942,31,0,Banana
7942,31,11,Prosciutto
7942,31,12,Pizza Kit
7942,31,14,Parmesan
7943,90,0,Banana
7943,90,3,Corn
7943,90,7,Taco Shell
7944,8,1,Onion
7944,8,3,Corn
7944,8,6,Taco Spice Mix
7944,8,18,Taco Tubs
7944,8,9,Minced Meat
7945,33,0,Banana
7945,33,16,Apple
7946,10,0,Banana
7946,10,4,Olives
7946,10,10,Ham
7946,10,11,Prosciutto
7946,10,12,Pizza Kit
7946,10,14,Parmesan
7946,10,15,Mozarella
7946,10,25,Penne
7947,17,0,Banana
7948,17,0,Banana
7948,17,23,Croutons
7948,17,24,Lettuce
7949,98,0,Banana
7950,94,0,Banana
7950,94,11,Prosciutto
7950,94,12,Pizza Kit
7951,9,4,Olives
7951,9,11,Prosciutto
7951,9,12,Pizza Kit
7951,9,14,Parmesan
7951,9,15,Mozarella
7952,23,16,Apple
7953,64,0,Banana
7953,64,4,Olives
7953,64,10,Ham
7953,64,11,Prosciutto
7954,42,0,Banana
7954,42,16,Apple
7954,42,25,Penne
7954,42,27,Mushroom
7955,18,0,Banana
7956,13,0,Banana
7956,13,11,Prosciutto
7956,13,14,Parmesan
7956,13,22,Chicken
7956,13,24,Lettuce
7957,98,0,Banana
7957,98,4,Olives
7957,98,20,Ruccola
7958,11,0,Banana
7959,30,0,Banana
7959,30,25,Penne
7959,30,26,Entrecote
7959,30,27,Mushroom
7961,19,0,Banana
7961,19,16,Apple
7962,74,0,Banana
7962,74,4,Olives
7962,74,11,Prosciutto
7962,74,12,Pizza Kit
7962,74,14,Parmesan
7962,74,15,Mozarella
7963,58,0,Banana
7963,58,4,Olives
7963,58,12,Pizza Kit
7964,57,5,Pineapple
7964,57,10,Ham
7965,11,1,Onion
7965,11,6,Taco Spice Mix
7965,11,17,Taco Tortilla
7965,11,8,Taco Salsa
7965,11,9,Minced Meat
7966,58,0,Banana
7967,77,0,Banana
7968,45,0,Banana
7968,45,23,Croutons
7968,45,24,Lettuce
7969,72,0,Banana
7969,72,3,Corn
7969,72,6,Taco Spice Mix
7969,72,7,Taco Shell
7969,72,8,Taco Salsa
7971,1,16,Apple
7972,20,0,Banana
7973,75,0,Banana
7974,7,0,Banana
7975,77,0,Banana
7975,77,10,Ham
7975,77,11,Prosciutto
7975,77,12,Pizza Kit
7975,77,14,Parmesan
7976,57,0,Banana
7976,57,23,Croutons
7976,57,25,Penne
7976,57,26,Entrecote
7976,57,27,Mushroom
7977,6,0,Banana
7977,6,4,Olives
7977,6,11,Prosciutto
7977,6,12,Pizza Kit
7977,6,15,Mozarella
7978,70,0,Banana
7979,84,0,Banana
7979,84,5,Pineapple
7979,84,10,Ham
7979,84,13,Pizza Cheese
7980,21,0,Banana
7980,21,16,Apple
7980,21,11,Prosciutto
7980,21,15,Mozarella
7980,21,27,Mushroom
7981,65,0,Banana
7983,98,0,Banana
7983,98,27,Mushroom
7984,27,0,Banana
7984,27,3,Corn
7984,27,6,Taco Spice Mix
7984,27,17,Taco Tortilla
7984,27,8,Taco Salsa
7985,92,0,Banana
7986,43,0,Banana
7987,79,0,Banana
7987,79,28,Squid
7988,31,0,Banana
7989,3,0,Banana
7990,3,0,Banana
7990,3,4,Olives
7990,3,10,Ham
7990,3,12,Pizza Kit
7990,3,14,Parmesan
7991,67,22,Chicken
7991,67,23,Croutons
7991,67,24,Lettuce
7992,62,0,Banana
7992,62,16,Apple
7993,96,0,Banana
7993,96,5,Pineapple
7993,96,12,Pizza Kit
7993,96,13,Pizza Cheese
7994,73,0,Banana
7995,59,0,Banana
7995,59,24,Lettuce
7996,7,0,Banana
7997,44,28,Squid
7997,44,30,Shrimp
7998,55,0,Banana
7999,9,0,Banana
7999,9,4,Olives
7999,9,11,Prosciutto
7999,9,12,Pizza Kit
7999,9,14,Parmesan
7999,9,26,Entrecote
7999,9,27,Mushroom
8000,70,0,Banana
8000,70,4,Olives
8000,70,19,Feta
8000,70,20,Ruccola
8000,70,21,Tomato
8001,70,0,Banana
8001,70,16,Apple
8001,70,5,Pineapple
8001,70,10,Ham
8001,70,13,Pizza Cheese
8002,89,0,Banana
8002,89,25,Penne
8003,68,0,Banana
8003,68,28,Squid
8003,68,30,Shrimp
8004,74,5,Pineapple
8004,74,15,Mozarella
8005,29,0,Banana
8005,29,10,Ham
8005,29,11,Prosciutto
8005,29,12,Pizza Kit
8005,29,14,Parmesan
8006,9,0,Banana
8007,37,0,Banana
8008,68,0,Banana
8008,68,16,Apple
8009,51,0,Banana
8009,51,16,Apple
8010,3,0,Banana
8010,3,4,Olives
8010,3,10,Ham
8010,3,11,Prosciutto
8010,3,14,Parmesan
8010,3,3,Corn
8010,3,6,Taco Spice Mix
8010,3,8,Taco Salsa
8010,3,9,Minced Meat
8010,3,19,Feta
8010,3,20,Ruccola
8011,91,0,Banana
8012,72,22,Chicken
8012,72,24,Lettuce
8013,46,0,Banana
8013,46,16,Apple
8013,46,3,Corn
8013,46,6,Taco Spice Mix
8013,46,7,Taco Shell
8013,46,22,Chicken
8013,46,24,Lettuce
8016,27,19,Feta
8016,27,20,Ruccola
8017,46,0,Banana
8017,46,3,Corn
8017,46,6,Taco Spice Mix
8017,46,7,Taco Shell
8017,46,8,Taco Salsa
8017,46,9,Minced Meat
8018,63,0,Banana
8018,63,28,Squid
8018,63,29,Crab stick
8018,63,30,Shrimp
8019,61,0,Banana
8019,61,10,Ham
8019,61,12,Pizza Kit
8019,61,13,Pizza Cheese
8019,61,26,Entrecote
8019,61,27,Mushroom
8020,93,0,Banana
8020,93,1,Onion
8020,93,3,Corn
8020,93,6,Taco Spice Mix
8020,93,17,Taco Tortilla
8020,93,8,Taco Salsa
8020,93,9,Minced Meat
8020,93,4,Olives
8020,93,19,Feta
8020,93,29,Crab stick
8020,93,30,Shrimp
8021,99,0,Banana
8022,91,28,Squid
8022,91,30,Shrimp
8024,79,5,Pineapple
8024,79,13,Pizza Cheese
8025,86,0,Banana
8025,86,19,Feta
8025,86,20,Ruccola
8026,42,28,Squid
8026,42,29,Crab stick
8026,42,30,Shrimp
8027,99,0,Banana
8027,99,16,Apple
8028,56,0,Banana
8028,56,16,Apple
8030,76,14,Parmesan
8030,76,15,Mozarella
8031,79,0,Banana
8031,79,10,Ham
8031,79,11,Prosciutto
8031,79,1,Onion
8031,79,3,Corn
8031,79,6,Taco Spice Mix
8031,79,17,Taco Tortilla
8031,79,8,Taco Salsa
8031,79,4,Olives
8031,79,19,Feta
8032,73,0,Banana
8032,73,19,Feta
8032,73,20,Ruccola
8032,73,21,Tomato
8032,73,25,Penne
8032,73,26,Entrecote
8033,60,0,Banana
8034,44,0,Banana
8034,44,4,Olives
8034,44,12,Pizza Kit
8034,44,14,Parmesan
8035,78,0,Banana
8035,78,4,Olives
8035,78,12,Pizza Kit
8035,78,14,Parmesan
8035,78,28,Squid
8036,81,0,Banana
8036,81,10,Ham
8036,81,15,Mozarella
8037,45,0,Banana
8038,40,0,Banana
8038,40,27,Mushroom
8039,35,0,Banana
8039,35,5,Pineapple
8039,35,10,Ham
8039,35,12,Pizza Kit
8039,35,13,Pizza Cheese
8040,94,4,Olives
8040,94,20,Ruccola
8040,94,21,Tomato
8041,69,0,Banana
8041,69,19,Feta
8041,69,20,Ruccola
8041,69,25,Penne
8041,69,27,Mushroom
8042,46,22,Chicken
8042,46,23,Croutons
8042,46,24,Lettuce
8043,9,0,Banana
8043,9,16,Apple
8044,18,0,Banana
8044,18,26,Entrecote
8044,18,27,Mushroom
8046,43,0,Banana
8046,43,3,Corn
8046,43,6,Taco Spice Mix
8046,43,17,Taco Tortilla
8046,43,8,Taco Salsa
8047,50,0,Banana
8047,50,16,Apple
8047,50,4,Olives
8047,50,20,Ruccola
8047,50,21,Tomato
8048,20,0,Banana
8048,20,5,Pineapple
8049,39,0,Banana
8050,35,0,Banana
8050,35,16,Apple
8051,25,0,Banana
8051,25,4,Olives
8051,25,12,Pizza Kit
8051,25,14,Parmesan
8051,25,15,Mozarella
8052,47,0,Banana
8052,47,1,Onion
8052,47,3,Corn
8052,47,6,Taco Spice Mix
8052,47,17,Taco Tortilla
8052,47,8,Taco Salsa
8052,47,9,Minced Meat
8053,58,0,Banana
8054,44,0,Banana
8054,44,6,Taco Spice Mix
8054,44,7,Taco Shell
8054,44,8,Taco Salsa
8054,44,9,Minced Meat
8054,44,22,Chicken
8054,44,23,Croutons
8054,44,24,Lettuce
8055,11,0,Banana
8057,66,0,Banana
8057,66,16,Apple
8057,66,25,Penne
8057,66,27,Mushroom
8058,43,4,Olives
8058,43,19,Feta
8058,43,20,Ruccola
8058,43,21,Tomato
8059,53,0,Banana
8059,53,4,Olives
8059,53,19,Feta
8059,53,20,Ruccola
8059,53,21,Tomato
8060,17,0,Banana
8060,17,23,Croutons
8060,17,24,Lettuce
8061,59,0,Banana
8062,30,0,Banana
8062,30,22,Chicken
8062,30,24,Lettuce
8063,24,5,Pineapple
8063,24,12,Pizza Kit
8063,24,4,Olives
8063,24,19,Feta
8063,24,20,Ruccola
8063,24,21,Tomato
8064,40,0,Banana
8064,40,5,Pineapple
8064,40,10,Ham
8064,40,13,Pizza Cheese
8064,40,15,Mozarella
8064,40,4,Olives
8064,40,20,Ruccola
8064,40,21,Tomato
8064,40,28,Squid
8064,40,30,Shrimp
8066,41,4,Olives
8066,41,20,Ruccola
8066,41,21,Tomato
8067,85,0,Banana
8067,85,11,Prosciutto
8067,85,12,Pizza Kit
8068,29,0,Banana
8068,29,5,Pineapple
8068,29,10,Ham
8068,29,13,Pizza Cheese
8068,29,22,Chicken
8068,29,23,Croutons
8069,3,5,Pineapple
8069,3,12,Pizza Kit
8070,23,0,Banana
8070,23,5,Pineapple
8070,23,10,Ham
8070,23,12,Pizza Kit
8070,23,13,Pizza Cheese
8070,23,15,Mozarella
8070,23,1,Onion
8070,23,6,Taco Spice Mix
8070,23,17,Taco Tortilla
8070,23,8,Taco Salsa
8070,23,25,Penne
8070,23,26,Entrecote
8070,23,27,Mushroom
8071,64,0,Banana
8071,64,1,Onion
8071,64,3,Corn
8071,64,6,Taco Spice Mix
8071,64,18,Taco Tubs
8071,64,28,Squid
8071,64,30,Shrimp
8072,53,0,Banana
8072,53,5,Pineapple
8072,53,10,Ham
8072,53,13,Pizza Cheese
8073,27,0,Banana
8073,27,3,Corn
8073,27,6,Taco Spice Mix
8073,27,17,Taco Tortilla
8073,27,8,Taco Salsa
8073,27,28,Squid
8073,27,29,Crab stick
8074,54,0,Banana
8075,56,0,Banana
8075,56,16,Apple
8075,56,4,Olives
8075,56,11,Prosciutto
8075,56,14,Parmesan
8075,56,15,Mozarella
8075,56,26,Entrecote
8075,56,27,Mushroom
8076,62,0,Banana
8076,62,16,Apple
8077,1,0,Banana
8077,1,23,Croutons
8077,1,27,Mushroom
8078,34,0,Banana
8079,18,0,Banana
8079,18,6,Taco Spice Mix
8079,18,7,Taco Shell
8079,18,8,Taco Salsa
8079,18,9,Minced Meat
8079,18,4,Olives
8079,18,19,Feta
8080,63,0,Banana
8082,12,0,Banana
8083,34,0,Banana
8083,34,10,Ham
8083,34,12,Pizza Kit
8083,34,13,Pizza Cheese
8084,8,0,Banana
8084,8,23,Croutons
8084,8,24,Lettuce
8086,62,0,Banana
8087,2,5,Pineapple
8087,2,13,Pizza Cheese
8087,2,4,Olives
8088,36,0,Banana
8089,29,0,Banana
8090,2,0,Banana
8090,2,10,Ham
8090,2,12,Pizza Kit
8091,54,0,Banana
8091,54,28,Squid
8091,54,29,Crab stick
8091,54,30,Shrimp
8092,86,0,Banana
8092,86,5,Pineapple
8092,86,10,Ham
8092,86,13,Pizza Cheese
8092,86,15,Mozarella
8092,86,22,Chicken
8092,86,23,Croutons
8092,86,24,Lettuce
8093,33,0,Banana
8093,33,16,Apple
8093,33,4,Olives
8093,33,10,Ham
8093,33,11,Prosciutto
8093,33,12,Pizza Kit
8093,33,15,Mozarella
8093,33,1,Onion
8093,33,3,Corn
8093,33,6,Taco Spice Mix
8093,33,17,Taco Tortilla
8093,33,8,Taco Salsa
8093,33,9,Minced Meat
8096,12,0,Banana
8097,1,1,Onion
8097,1,3,Corn
8097,1,6,Taco Spice Mix
8097,1,17,Taco Tortilla
8097,1,8,Taco Salsa
8097,1,9,Minced Meat
8098,12,0,Banana
8099,59,0,Banana
8099,59,4,Olives
8099,59,19,Feta
8099,59,20,Ruccola
8099,59,21,Tomato
8100,51,0,Banana
8100,51,16,Apple
8100,51,27,Mushroom
8101,71,0,Banana
8102,34,0,Banana
8102,34,4,Olives
8102,34,19,Feta
8102,34,20,Ruccola
8102,34,21,Tomato
8102,34,25,Penne
8102,34,26,Entrecote
8102,34,27,Mushroom
8103,37,0,Banana
8103,37,16,Apple
8103,37,10,Ham
8103,37,12,Pizza Kit
8103,37,13,Pizza Cheese
8103,37,19,Feta
8104,22,0,Banana
8105,7,0,Banana
8105,7,16,Apple
8105,7,28,Squid
8105,7,30,Shrimp
8106,39,0,Banana
8106,39,3,Corn
8106,39,6,Taco Spice Mix
8106,39,17,Taco Tortilla
8106,39,8,Taco Salsa
8106,39,4,Olives
8106,39,21,Tomato
8107,60,0,Banana
8107,60,19,Feta
8107,60,20,Ruccola
8107,60,21,Tomato
8108,44,0,Banana
8108,44,1,Onion
8108,44,3,Corn
8108,44,6,Taco Spice Mix
8108,44,18,Taco Tubs
8108,44,8,Taco Salsa
8108,44,9,Minced Meat
8109,92,0,Banana
8109,92,16,Apple
8109,92,4,Olives
8109,92,19,Feta
8109,92,21,Tomato
8110,61,0,Banana
8110,61,16,Apple
8110,61,4,Olives
8110,61,19,Feta
8110,61,28,Squid
8110,61,29,Crab stick
8111,73,0,Banana
8112,34,0,Banana
8113,40,0,Banana
8113,40,22,Chicken
8113,40,28,Squid
8113,40,29,Crab stick
8114,50,0,Banana
8114,50,25,Penne
8115,60,0,Banana
8116,69,0,Banana
8116,69,4,Olives
8116,69,19,Feta
8116,69,20,Ruccola
8116,69,21,Tomato
8117,84,0,Banana
8117,84,22,Chicken
8117,84,23,Croutons
8117,84,24,Lettuce
8118,2,0,Banana
8118,2,16,Apple
8119,67,0,Banana
8119,67,10,Ham
8119,67,11,Prosciutto
8119,67,12,Pizza Kit
8119,67,14,Parmesan
8120,34,0,Banana
8120,34,23,Croutons
8120,34,24,Lettuce
8121,75,0,Banana
8122,95,0,Banana
8122,95,22,Chicken
8122,95,24,Lettuce
8122,95,28,Squid
8122,95,29,Crab stick
8122,95,30,Shrimp
8123,75,0,Banana
8123,75,16,Apple
8123,75,25,Penne
8123,75,27,Mushroom
8124,24,0,Banana
8124,24,4,Olives
8124,24,10,Ham
8124,24,11,Prosciutto
8124,24,12,Pizza Kit
8124,24,15,Mozarella
8124,24,28,Squid
8124,24,29,Crab stick
8124,24,30,Shrimp
8125,74,0,Banana
8126,95,0,Banana
8126,95,25,Penne
8127,76,0,Banana
8127,76,1,Onion
8127,76,3,Corn
8127,76,6,Taco Spice Mix
8127,76,7,Taco Shell
8127,76,9,Minced Meat
8128,3,0,Banana
8128,3,13,Pizza Cheese
8128,3,15,Mozarella
8129,74,0,Banana
8129,74,16,Apple
8129,74,1,Onion
8129,74,18,Taco Tubs
8129,74,9,Minced Meat
8130,67,0,Banana
8130,67,11,Prosciutto
8130,67,12,Pizza Kit
8130,67,14,Parmesan
8130,67,15,Mozarella
8130,67,22,Chicken
8130,67,23,Croutons
8130,67,26,Entrecote
8130,67,27,Mushroom
8131,95,0,Banana
8132,92,0,Banana
8133,99,0,Banana
8133,99,1,Onion
8133,99,3,Corn
8133,99,6,Taco Spice Mix
8133,99,17,Taco Tortilla
8133,99,8,Taco Salsa
8133,99,9,Minced Meat
8133,99,28,Squid
8133,99,29,Crab stick
8133,99,30,Shrimp
8134,89,1,Onion
8134,89,3,Corn
8134,89,6,Taco Spice Mix
8134,89,8,Taco Salsa
8134,89,9,Minced Meat
8135,38,0,Banana
8135,38,16,Apple
8135,38,5,Pineapple
8135,38,10,Ham
8135,38,12,Pizza Kit
8135,38,13,Pizza Cheese
8136,44,0,Banana
8136,44,16,Apple
8136,44,11,Prosciutto
8136,44,12,Pizza Kit
8136,44,14,Parmesan
8137,29,0,Banana
8138,70,0,Banana
8138,70,16,Apple
8139,47,0,Banana
8139,47,22,Chicken
8140,88,0,Banana
8141,17,0,Banana
8141,17,5,Pineapple
8141,17,10,Ham
8141,17,12,Pizza Kit
8141,17,13,Pizza Cheese
8141,17,4,Olives
8141,17,19,Feta
8141,17,20,Ruccola
8141,17,21,Tomato
8142,17,1,Onion
8142,17,3,Corn
8142,17,6,Taco Spice Mix
8142,17,17,Taco Tortilla
8142,17,8,Taco Salsa
8142,17,9,Minced Meat
8143,83,0,Banana
8144,39,0,Banana
8144,39,22,Chicken
8144,39,23,Croutons
8144,39,24,Lettuce
8145,90,0,Banana
8146,57,0,Banana
8146,57,3,Corn
8146,57,6,Taco Spice Mix
8146,57,17,Taco Tortilla
8146,57,8,Taco Salsa
8146,57,9,Minced Meat
8148,83,0,Banana
8148,83,22,Chicken
8148,83,24,Lettuce
8148,83,29,Crab stick
8149,81,0,Banana
8149,81,10,Ham
8149,81,12,Pizza Kit
8149,81,13,Pizza Cheese
8149,81,15,Mozarella
8149,81,28,Squid
8149,81,29,Crab stick
8149,81,30,Shrimp
8150,67,0,Banana
8151,79,0,Banana
8152,97,0,Banana
8153,74,0,Banana
8154,46,0,Banana
8155,3,0,Banana
8155,3,28,Squid
8156,24,0,Banana
8156,24,23,Croutons
8156,24,24,Lettuce
8157,15,0,Banana
8158,52,0,Banana
8158,52,5,Pineapple
8158,52,1,Onion
8158,52,3,Corn
8158,52,6,Taco Spice Mix
8158,52,7,Taco Shell
8158,52,8,Taco Salsa
8158,52,9,Minced Meat
8159,67,0,Banana
8159,67,1,Onion
8159,67,3,Corn
8159,67,6,Taco Spice Mix
8159,67,17,Taco Tortilla
8159,67,8,Taco Salsa
8159,67,9,Minced Meat
8160,87,0,Banana
8160,87,16,Apple
8161,70,0,Banana
8163,3,0,Banana
8163,3,10,Ham
8163,3,13,Pizza Cheese
8163,3,15,Mozarella
8163,3,4,Olives
8163,3,20,Ruccola
8164,43,0,Banana
8164,43,28,Squid
8164,43,29,Crab stick
8165,77,0,Banana
8166,63,0,Banana
8166,63,28,Squid
8166,63,30,Shrimp
8167,36,0,Banana
8167,36,4,Olives
8168,9,0,Banana
8169,20,0,Banana
8170,76,0,Banana
8170,76,23,Croutons
8171,93,0,Banana
8172,97,0,Banana
8172,97,16,Apple
8172,97,3,Corn
8172,97,6,Taco Spice Mix
8172,97,17,Taco Tortilla
8172,97,8,Taco Salsa
8172,97,9,Minced Meat
8173,7,0,Banana
8173,7,4,Olives
8173,7,19,Feta
8173,7,20,Ruccola
8174,1,6,Taco Spice Mix
8174,1,17,Taco Tortilla
8174,1,8,Taco Salsa
8174,1,9,Minced Meat
8174,1,28,Squid
8175,28,0,Banana
8175,28,10,Ham
8175,28,11,Prosciutto
8175,28,15,Mozarella
8176,76,0,Banana
8176,76,4,Olives
8176,76,19,Feta
8176,76,20,Ruccola
8177,44,0,Banana
8177,44,16,Apple
8177,44,5,Pineapple
8177,44,12,Pizza Kit
8177,44,28,Squid
8177,44,29,Crab stick
8177,44,30,Shrimp
8178,48,0,Banana
8178,48,27,Mushroom
8179,27,0,Banana
8179,27,10,Ham
8179,27,11,Prosciutto
8179,27,14,Parmesan
8180,95,0,Banana
8180,95,5,Pineapple
8180,95,12,Pizza Kit
8180,95,13,Pizza Cheese
8180,95,28,Squid
8180,95,30,Shrimp
8181,34,0,Banana
8182,46,0,Banana
8183,76,0,Banana
8183,76,22,Chicken
8183,76,23,Croutons
8183,76,24,Lettuce
8184,44,0,Banana
8184,44,22,Chicken
8184,44,23,Croutons
8185,29,0,Banana
8185,29,26,Entrecote
8185,29,27,Mushroom
8186,11,0,Banana
8186,11,5,Pineapple
8186,11,12,Pizza Kit
8186,11,23,Croutons
8186,11,24,Lettuce
8187,55,0,Banana
8188,85,0,Banana
8188,85,20,Ruccola
8189,61,0,Banana
8189,61,16,Apple
8189,61,5,Pineapple
8189,61,10,Ham
8189,61,12,Pizza Kit
8189,61,13,Pizza Cheese
8190,2,0,Banana
8190,2,3,Corn
8190,2,18,Taco Tubs
8190,2,9,Minced Meat
8191,17,0,Banana
8191,17,11,Prosciutto
8191,17,12,Pizza Kit
8191,17,14,Parmesan
8191,17,15,Mozarella
8192,48,0,Banana
8192,48,25,Penne
8192,48,26,Entrecote
8193,67,0,Banana
8193,67,19,Feta
8193,67,20,Ruccola
8193,67,29,Crab stick
8193,67,30,Shrimp
8194,17,0,Banana
8194,17,23,Croutons
8195,57,4,Olives
8195,57,10,Ham
8195,57,11,Prosciutto
8195,57,12,Pizza Kit
8195,57,14,Parmesan
8196,52,0,Banana
8197,98,22,Chicken
8197,98,24,Lettuce
8198,35,0,Banana
8198,35,6,Taco Spice Mix
8198,35,8,Taco Salsa
8198,35,9,Minced Meat
8198,35,4,Olives
8198,35,19,Feta
8198,35,20,Ruccola
8199,46,0,Banana
8199,46,16,Apple
8201,18,0,Banana
8201,18,16,Apple
8201,18,25,Penne
8201,18,26,Entrecote
8203,80,0,Banana
8204,82,0,Banana
8205,50,0,Banana
8205,50,4,Olives
8205,50,19,Feta
8205,50,20,Ruccola
8206,18,0,Banana
8207,62,4,Olives
8207,62,19,Feta
8207,62,21,Tomato
8208,82,0,Banana
8208,82,25,Penne
